threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,92,0.0,1.0,378,57,0,0
0.025,0.5,90,0.7,0.98,378,57,131,7
0.05,0.5,72,0.95,0.89,378,57,1131,49
0.07500000000000001,0.5,48,0.98,0.74,378,57,2398,130
0.1,0.5,31,0.98,0.63,378,57,3301,224
0.125,0.5,21,0.99,0.56,378,57,3816,294
0.15000000000000002,0.5,14,0.99,0.52,378,57,4108,348
0.17500000000000002,0.5,11,0.99,0.5,378,57,4289,373
0.2,0.5,8,0.99,0.48,378,57,4433,402
0.225,0.5,6,0.99,0.47,378,57,4513,423
0.25,0.5,5,0.99,0.47,378,57,4577,430
0.275,0.5,4,0.99,0.46,378,57,4621,443
0.30000000000000004,0.5,3,0.99,0.45,378,57,4659,455
0.325,0.5,2,0.99,0.45,378,57,4686,470
0.35000000000000003,0.5,2,0.99,0.44,378,57,4707,483
0.375,0.5,1,0.99,0.43,378,57,4717,492
0.4,0.5,1,0.99,0.43,378,57,4732,498
0.42500000000000004,0.5,1,0.99,0.43,378,57,4742,506
0.45,0.5,0,0.99,0.43,378,57,4752,511
0.47500000000000003,0.5,0,0.99,0.42,378,57,4758,517
0.5,0.5,0,0.99,0.42,378,57,4763,522
0.0,0.525,93,0.0,1.0,370,42,0,0
0.025,0.525,90,0.76,0.98,370,42,131,7
0.05,0.525,72,0.96,0.88,370,42,1131,49
0.07500000000000001,0.525,49,0.98,0.74,370,42,2398,130
0.1,0.525,31,0.99,0.62,370,42,3301,224
0.125,0.525,21,0.99,0.56,370,42,3816,294
0.15000000000000002,0.525,15,0.99,0.52,370,42,4108,348
0.17500000000000002,0.525,11,0.99,0.5,370,42,4289,373
0.2,0.525,8,0.99,0.48,370,42,4433,402
0.225,0.525,7,0.99,0.47,370,42,4513,423
0.25,0.525,5,0.99,0.46,370,42,4577,430
0.275,0.525,4,0.99,0.46,370,42,4621,443
0.30000000000000004,0.525,3,0.99,0.45,370,42,4659,455
0.325,0.525,3,0.99,0.44,370,42,4686,470
0.35000000000000003,0.525,2,0.99,0.43,370,42,4707,483
0.375,0.525,2,0.99,0.43,370,42,4717,492
0.4,0.525,1,0.99,0.43,370,42,4732,498
0.42500000000000004,0.525,1,0.99,0.42,370,42,4742,506
0.45,0.525,1,0.99,0.42,370,42,4752,511
0.47500000000000003,0.525,1,0.99,0.42,370,42,4758,517
0.5,0.525,0,0.99,0.41,370,42,4763,522
0.0,0.55,93,0.0,1.0,362,37,0,0
0.025,0.55,91,0.78,0.98,362,37,131,7
0.05,0.55,72,0.97,0.88,362,37,1131,49
0.07500000000000001,0.55,49,0.98,0.74,362,37,2398,130
0.1,0.55,31,0.99,0.62,362,37,3301,224
0.125,0.55,21,0.99,0.55,362,37,3816,294
0.15000000000000002,0.55,15,0.99,0.51,362,37,4108,348
0.17500000000000002,0.55,12,0.99,0.49,362,37,4289,373
0.2,0.55,8,0.99,0.47,362,37,4433,402
