threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,91,0.0,1.0,459,75,0,0
0.025,0.5,75,0.92,0.96,459,75,870,20
0.05,0.5,48,0.97,0.87,459,75,2389,70
0.07500000000000001,0.5,33,0.98,0.81,459,75,3181,106
0.1,0.5,25,0.98,0.76,459,75,3640,141
0.125,0.5,19,0.98,0.74,459,75,3921,160
0.15000000000000002,0.5,16,0.98,0.72,459,75,4091,177
0.17500000000000002,0.5,13,0.98,0.69,459,75,4236,206
0.2,0.5,11,0.98,0.67,459,75,4351,224
0.225,0.5,9,0.98,0.65,459,75,4425,249
0.25,0.5,7,0.98,0.63,459,75,4489,269
0.275,0.5,6,0.98,0.62,459,75,4543,286
0.30000000000000004,0.5,5,0.98,0.6,459,75,4597,302
0.325,0.5,4,0.98,0.59,459,75,4626,321
0.35000000000000003,0.5,3,0.98,0.58,459,75,4662,338
0.375,0.5,2,0.98,0.56,459,75,4687,363
0.4,0.5,2,0.98,0.54,459,75,4705,385
0.42500000000000004,0.5,1,0.98,0.53,459,75,4713,401
0.45,0.5,1,0.98,0.53,459,75,4725,412
0.47500000000000003,0.5,0,0.98,0.52,459,75,4737,430
0.5,0.5,0,0.98,0.51,459,75,4745,441
0.0,0.525,91,0.0,1.0,445,68,0,0
0.025,0.525,75,0.93,0.96,445,68,870,20
0.05,0.525,48,0.97,0.86,445,68,2389,70
0.07500000000000001,0.525,34,0.98,0.81,445,68,3181,106
0.1,0.525,25,0.98,0.76,445,68,3640,141
0.125,0.525,20,0.98,0.74,445,68,3921,160
0.15000000000000002,0.525,16,0.98,0.72,445,68,4091,177
0.17500000000000002,0.525,13,0.98,0.68,445,68,4236,206
0.2,0.525,11,0.98,0.67,445,68,4351,224
0.225,0.525,9,0.98,0.64,445,68,4425,249
0.25,0.525,8,0.99,0.62,445,68,4489,269
0.275,0.525,7,0.99,0.61,445,68,4543,286
0.30000000000000004,0.525,5,0.99,0.6,445,68,4597,302
0.325,0.525,5,0.99,0.58,445,68,4626,321
0.35000000000000003,0.525,4,0.99,0.57,445,68,4662,338
0.375,0.525,3,0.99,0.55,445,68,4687,363
0.4,0.525,2,0.99,0.54,445,68,4705,385
0.42500000000000004,0.525,2,0.99,0.53,445,68,4713,401
0.45,0.525,1,0.99,0.52,445,68,4725,412
0.47500000000000003,0.525,1,0.99,0.51,445,68,4737,430
0.5,0.525,0,0.99,0.5,445,68,4745,441
0.0,0.55,92,0.0,1.0,422,56,0,0
0.025,0.55,76,0.94,0.95,422,56,870,20
0.05,0.55,49,0.98,0.86,422,56,2389,70
0.07500000000000001,0.55,34,0.98,0.8,422,56,3181,106
0.1,0.55,26,0.98,0.75,422,56,3640,141
0.125,0.55,20,0.99,0.73,422,56,3921,160
0.15000000000000002,0.55,17,0.99,0.7,422,56,4091,177
0.17500000000000002,0.55,14,0.99,0.67,422,56,4236,206
0.2,0.55,12,0.99,0.65,422,56,4351,224
0.225,0.55,10,0.99,0.63,422,56,4425,249
0.25,0.55,8,0.99,0.61,422,56,4489,269
0.275,0.55,7,0.99,0.6,422,56,4543,286
0.30000000000000004,0.55,6,0.99,0.58,422,56,4597,302
0.325,0.55,5,0.99,0.57,422,56,4626,321
0.35000000000000003,0.55,4,0.99,0.56,422,56,4662,338
0.375,0.55,3,0.99,0.54,422,56,4687,363
0.4,0.55,3,0.99,0.52,422,56,4705,385
0.42500000000000004,0.55,2,0.99,0.51,422,56,4713,401
0.45,0.55,2,0.99,0.51,422,56,4725,412
0.47500000000000003,0.55,1,0.99,0.5,422,56,4737,430
0.5,0.55,1,0.99,0.49,422,56,4745,441
0.0,0.575,92,0.0,1.0,408,47,0,0
0.025,0.575,76,0.95,0.95,408,47,870,20
0.05,0.575,49,0.98,0.85,408,47,2389,70
0.07500000000000001,0.575,35,0.99,0.79,408,47,3181,106
0.1,0.575,26,0.99,0.74,408,47,3640,141
0.125,0.575,21,0.99,0.72,408,47,3921,160
0.15000000000000002,0.575,17,0.99,0.7,408,47,4091,177
