threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,97,0.0,1.0,173,42,0,0
0.025,0.5,97,0.0,1.0,173,42,0,0
0.05,0.5,97,0.0,1.0,173,42,0,0
0.07500000000000001,0.5,39,0.99,0.44,173,42,3712,224
0.1,0.5,5,0.99,0.28,173,42,5832,450
0.125,0.5,3,0.99,0.26,173,42,5916,487
0.15000000000000002,0.5,2,0.99,0.26,173,42,5951,504
0.17500000000000002,0.5,2,0.99,0.25,173,42,5974,512
0.2,0.5,1,0.99,0.25,173,42,5988,521
0.225,0.5,1,0.99,0.25,173,42,6002,527
0.25,0.5,1,0.99,0.25,173,42,6011,533
0.275,0.5,1,0.99,0.24,173,42,6018,535
0.30000000000000004,0.5,0,0.99,0.24,173,42,6028,537
0.325,0.5,0,0.99,0.24,173,42,6028,538
0.35000000000000003,0.5,0,0.99,0.24,173,42,6028,540
0.375,0.5,0,0.99,0.24,173,42,6030,541
0.4,0.5,0,0.99,0.24,173,42,6034,544
0.42500000000000004,0.5,0,0.99,0.24,173,42,6039,547
0.45,0.5,0,0.99,0.24,173,42,6042,547
0.47500000000000003,0.5,0,0.99,0.24,173,42,6046,550
0.5,0.5,0,0.99,0.24,173,42,6047,552
0.0,0.525,97,0.0,1.0,172,40,0,0
0.025,0.525,97,0.0,1.0,172,40,0,0
0.05,0.525,97,0.0,1.0,172,40,0,0
0.07500000000000001,0.525,39,0.99,0.43,172,40,3712,224
0.1,0.525,5,0.99,0.28,172,40,5832,450
0.125,0.525,3,0.99,0.26,172,40,5916,487
0.15000000000000002,0.525,2,0.99,0.25,172,40,5951,504
0.17500000000000002,0.525,2,0.99,0.25,172,40,5974,512
0.2,0.525,1,0.99,0.25,172,40,5988,521
0.225,0.525,1,0.99,0.25,172,40,6002,527
0.25,0.525,1,0.99,0.24,172,40,6011,533
0.275,0.525,1,0.99,0.24,172,40,6018,535
0.30000000000000004,0.525,1,0.99,0.24,172,40,6028,537
0.325,0.525,1,0.99,0.24,172,40,6028,538
0.35000000000000003,0.525,0,0.99,0.24,172,40,6028,540
0.375,0.525,0,0.99,0.24,172,40,6030,541
0.4,0.525,0,0.99,0.24,172,40,6034,544
0.42500000000000004,0.525,0,0.99,0.24,172,40,6039,547
0.45,0.525,0,0.99,0.24,172,40,6042,547
0.47500000000000003,0.525,0,0.99,0.24,172,40,6046,550
0.5,0.525,0,0.99,0.24,172,40,6047,552
0.0,0.55,97,0.0,1.0,170,37,0,0
0.025,0.55,97,0.0,1.0,170,37,0,0
0.05,0.55,97,0.0,1.0,170,37,0,0
0.07500000000000001,0.55,39,0.99,0.43,170,37,3712,224
0.1,0.55,5,0.99,0.27,170,37,5832,450
0.125,0.55,3,0.99,0.26,170,37,5916,487
0.15000000000000002,0.55,2,0.99,0.25,170,37,5951,504
0.17500000000000002,0.55,2,0.99,0.25,170,37,5974,512
0.2,0.55,1,0.99,0.25,170,37,5988,521
0.225,0.55,1,0.99,0.24,170,37,6002,527
0.25,0.55,1,0.99,0.24,170,37,6011,533
0.275,0.55,1,0.99,0.24,170,37,6018,535
0.30000000000000004,0.55,1,0.99,0.24,170,37,6028,537
0.325,0.55,1,0.99,0.24,170,37,6028,538
0.35000000000000003,0.55,1,0.99,0.24,170,37,6028,540
0.375,0.55,1,0.99,0.24,170,37,6030,541
0.4,0.55,0,0.99,0.24,170,37,6034,544
0.42500000000000004,0.55,0,0.99,0.24,170,37,6039,547
0.45,0.55,0,0.99,0.24,170,37,6042,547
0.47500000000000003,0.55,0,0.99,0.24,170,37,6046,550
0.5,0.55,0,0.99,0.24,170,37,6047,552
0.0,0.575,97,0.0,1.0,170,36,0,0
0.025,0.575,97,0.0,1.0,170,36,0,0
0.05,0.575,97,0.0,1.0,170,36,0,0
0.07500000000000001,0.575,39,0.99,0.43,170,36,3712,224
0.1,0.575,5,0.99,0.27,170,36,5832,450
0.125,0.575,3,0.99,0.26,170,36,5916,487
0.15000000000000002,0.575,2,0.99,0.25,170,36,5951,504
0.17500000000000002,0.575,2,0.99,0.25,170,36,5974,512
0.2,0.575,1,0.99,0.25,170,36,5988,521
0.225,0.575,1,0.99,0.24,170,36,6002,527
0.25,0.575,1,0.99,0.24,170,36,6011,533
0.275,0.575,1,0.99,0.24,170,36,6018,535
0.30000000000000004,0.575,1,0.99,0.24,170,36,6028,537
0.325,0.575,1,0.99,0.24,170,36,6028,538
0.35000000000000003,0.575,1,0.99,0.24,170,36,6028,540
0.375,0.575,1,0.99,0.24,170,36,6030,541
0.4,0.575,0,0.99,0.24,170,36,6034,544
0.42500000000000004,0.575,0,0.99,0.24,170,36,6039,547
0.45,0.575,0,0.99,0.24,170,36,6042,547
0.47500000000000003,0.575,0,0.99,0.24,170,36,6046,550
0.5,0.575,0,0.99,0.24,170,36,6047,552
0.0,0.6,97,0.0,1.0,167,33,0,0
0.025,0.6,97,0.0,1.0,167,33,0,0
0.05,0.6,97,0.0,1.0,167,33,0,0
0.07500000000000001,0.6,39,0.99,0.43,167,33,3712,224
0.1,0.6,5,0.99,0.27,167,33,5832,450
0.125,0.6,3,0.99,0.26,167,33,5916,487
0.15000000000000002,0.6,2,0.99,0.25,167,33,5951,504
0.17500000000000002,0.6,2,0.99,0.25,167,33,5974,512
0.2,0.6,2,0.99,0.24,167,33,5988,521
0.225,0.6,1,0.99,0.24,167,33,6002,527
0.25,0.6,1,0.99,0.24,167,33,6011,533
0.275,0.6,1,0.99,0.24,167,33,6018,535
0.30000000000000004,0.6,1,0.99,0.24,167,33,6028,537
0.325,0.6,1,0.99,0.24,167,33,6028,538
0.35000000000000003,0.6,1,0.99,0.24,167,33,6028,540
0.375,0.6,1,0.99,0.24,167,33,6030,541
0.4,0.6,1,0.99,0.23,167,33,6034,544
0.42500000000000004,0.6,0,0.99,0.23,167,33,6039,547
0.45,0.6,0,0.99,0.23,167,33,6042,547
0.47500000000000003,0.6,0,0.99,0.23,167,33,6046,550
0.5,0.6,0,0.99,0.23,167,33,6047,552
0.0,0.625,97,0.0,1.0,165,30,0,0
0.025,0.625,97,0.0,1.0,165,30,0,0
0.05,0.625,97,0.0,1.0,165,30,0,0
0.07500000000000001,0.625,39,0.99,0.42,165,30,3712,224
0.1,0.625,5,0.99,0.27,165,30,5832,450
0.125,0.625,3,0.99,0.25,165,30,5916,487
0.15000000000000002,0.625,2,0.99,0.25,165,30,5951,504
0.17500000000000002,0.625,2,1.0,0.24,165,30,5974,512
0.2,0.625,2,1.0,0.24,165,30,5988,521
0.225,0.625,1,1.0,0.24,165,30,6002,527
0.25,0.625,1,1.0,0.24,165,30,6011,533
0.275,0.625,1,1.0,0.24,165,30,6018,535
0.30000000000000004,0.625,1,1.0,0.24,165,30,6028,537
0.325,0.625,1,1.0,0.23,165,30,6028,538
0.35000000000000003,0.625,1,1.0,0.23,165,30,6028,540
0.375,0.625,1,1.0,0.23,165,30,6030,541
0.4,0.625,1,1.0,0.23,165,30,6034,544
0.42500000000000004,0.625,0,1.0,0.23,165,30,6039,547
0.45,0.625,0,1.0,0.23,165,30,6042,547
0.47500000000000003,0.625,0,1.0,0.23,165,30,6046,550
0.5,0.625,0,1.0,0.23,165,30,6047,552
0.0,0.65,97,0.0,1.0,163,29,0,0
0.025,0.65,97,0.0,1.0,163,29,0,0
0.05,0.65,97,0.0,1.0,163,29,0,0
0.07500000000000001,0.65,39,0.99,0.42,163,29,3712,224
0.1,0.65,5,1.0,0.27,163,29,5832,450
0.125,0.65,3,1.0,0.25,163,29,5916,487
0.15000000000000002,0.65,2,1.0,0.24,163,29,5951,504
0.17500000000000002,0.65,2,1.0,0.24,163,29,5974,512
0.2,0.65,2,1.0,0.24,163,29,5988,521
0.225,0.65,1,1.0,0.24,163,29,6002,527
0.25,0.65,1,1.0,0.23,163,29,6011,533
0.275,0.65,1,1.0,0.23,163,29,6018,535
0.30000000000000004,0.65,1,1.0,0.23,163,29,6028,537
0.325,0.65,1,1.0,0.23,163,29,6028,538
0.35000000000000003,0.65,1,1.0,0.23,163,29,6028,540
0.375,0.65,1,1.0,0.23,163,29,6030,541
0.4,0.65,1,1.0,0.23,163,29,6034,544
0.42500000000000004,0.65,1,1.0,0.23,163,29,6039,547
0.45,0.65,0,1.0,0.23,163,29,6042,547
0.47500000000000003,0.65,0,1.0,0.23,163,29,6046,550
0.5,0.65,0,1.0,0.23,163,29,6047,552
0.0,0.675,97,0.0,1.0,158,28,0,0
0.025,0.675,97,0.0,1.0,158,28,0,0
0.05,0.675,97,0.0,1.0,158,28,0,0
0.07500000000000001,0.675,40,0.99,0.41,158,28,3712,224
0.1,0.675,5,1.0,0.26,158,28,5832,450
0.125,0.675,3,1.0,0.24,158,28,5916,487
0.15000000000000002,0.675,3,1.0,0.24,158,28,5951,504
0.17500000000000002,0.675,2,1.0,0.24,158,28,5974,512
0.2,0.675,2,1.0,0.23,158,28,5988,521
0.225,0.675,1,1.0,0.23,158,28,6002,527
0.25,0.675,1,1.0,0.23,158,28,6011,533
0.275,0.675,1,1.0,0.23,158,28,6018,535
0.30000000000000004,0.675,1,1.0,0.23,158,28,6028,537
0.325,0.675,1,1.0,0.23,158,28,6028,538
0.35000000000000003,0.675,1,1.0,0.23,158,28,6028,540
0.375,0.675,1,1.0,0.23,158,28,6030,541
0.4,0.675,1,1.0,0.23,158,28,6034,544
0.42500000000000004,0.675,1,1.0,0.22,158,28,6039,547
0.45,0.675,1,1.0,0.22,158,28,6042,547
0.47500000000000003,0.675,0,1.0,0.22,158,28,6046,550
0.5,0.675,0,1.0,0.22,158,28,6047,552
0.0,0.7,97,0.0,1.0,156,28,0,0
0.025,0.7,97,0.0,1.0,156,28,0,0
