threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,99,0.0,1.0,41,22,0,0
0.025,0.5,73,0.98,0.43,41,22,1302,54
0.05,0.5,49,0.99,0.23,41,22,2532,136
0.07500000000000001,0.5,32,0.99,0.17,41,22,3337,204
0.1,0.5,22,0.99,0.14,41,22,3847,242
0.125,0.5,16,0.99,0.13,41,22,4145,264
0.15000000000000002,0.5,12,0.99,0.13,41,22,4349,283
0.17500000000000002,0.5,9,1.0,0.12,41,22,4489,293
0.2,0.5,7,1.0,0.12,41,22,4569,305
0.225,0.5,5,1.0,0.11,41,22,4649,318
0.25,0.5,4,1.0,0.11,41,22,4699,334
0.275,0.5,3,1.0,0.11,41,22,4729,342
0.30000000000000004,0.5,3,1.0,0.1,41,22,4755,351
0.325,0.5,2,1.0,0.1,41,22,4778,361
0.35000000000000003,0.5,2,1.0,0.1,41,22,4797,367
0.375,0.5,1,1.0,0.1,41,22,4811,374
0.4,0.5,1,1.0,0.1,41,22,4825,377
0.42500000000000004,0.5,1,1.0,0.1,41,22,4840,382
0.45,0.5,0,1.0,0.1,41,22,4847,385
0.47500000000000003,0.5,0,1.0,0.1,41,22,4855,388
0.5,0.5,0,1.0,0.09,41,22,4861,396
0.0,0.525,99,0.0,1.0,38,19,0,0
0.025,0.525,73,0.99,0.41,38,19,1302,54
0.05,0.525,49,0.99,0.22,38,19,2532,136
0.07500000000000001,0.525,32,0.99,0.16,38,19,3337,204
0.1,0.525,22,1.0,0.14,38,19,3847,242
0.125,0.525,16,1.0,0.13,38,19,4145,264
0.15000000000000002,0.525,12,1.0,0.12,38,19,4349,283
0.17500000000000002,0.525,9,1.0,0.11,38,19,4489,293
0.2,0.525,7,1.0,0.11,38,19,4569,305
0.225,0.525,6,1.0,0.11,38,19,4649,318
0.25,0.525,4,1.0,0.1,38,19,4699,334
0.275,0.525,4,1.0,0.1,38,19,4729,342
0.30000000000000004,0.525,3,1.0,0.1,38,19,4755,351
0.325,0.525,2,1.0,0.1,38,19,4778,361
0.35000000000000003,0.525,2,1.0,0.09,38,19,4797,367
0.375,0.525,1,1.0,0.09,38,19,4811,374
0.4,0.525,1,1.0,0.09,38,19,4825,377
0.42500000000000004,0.525,1,1.0,0.09,38,19,4840,382
0.45,0.525,1,1.0,0.09,38,19,4847,385
0.47500000000000003,0.525,0,1.0,0.09,38,19,4855,388
0.5,0.525,0,1.0,0.09,38,19,4861,396
0.0,0.55,99,0.0,1.0,34,16,0,0
0.025,0.55,74,0.99,0.39,34,16,1302,54
0.05,0.55,49,0.99,0.2,34,16,2532,136
0.07500000000000001,0.55,32,1.0,0.14,34,16,3337,204
0.1,0.55,22,1.0,0.12,34,16,3847,242
0.125,0.55,16,1.0,0.11,34,16,4145,264
0.15000000000000002,0.55,12,1.0,0.11,34,16,4349,283
0.17500000000000002,0.55,9,1.0,0.1,34,16,4489,293
0.2,0.55,7,1.0,0.1,34,16,4569,305
0.225,0.55,6,1.0,0.1,34,16,4649,318
0.25,0.55,4,1.0,0.09,34,16,4699,334
0.275,0.55,4,1.0,0.09,34,16,4729,342
0.30000000000000004,0.55,3,1.0,0.09,34,16,4755,351
0.325,0.55,2,1.0,0.09,34,16,4778,361
0.35000000000000003,0.55,2,1.0,0.08,34,16,4797,367
0.375,0.55,2,1.0,0.08,34,16,4811,374
0.4,0.55,1,1.0,0.08,34,16,4825,377
0.42500000000000004,0.55,1,1.0,0.08,34,16,4840,382
0.45,0.55,1,1.0,0.08,34,16,4847,385
0.47500000000000003,0.55,1,1.0,0.08,34,16,4855,388
0.5,0.55,0,1.0,0.08,34,16,4861,396
0.0,0.575,99,0.0,1.0,29,16,0,0
0.025,0.575,74,0.99,0.35,29,16,1302,54
0.05,0.575,49,0.99,0.18,29,16,2532,136
0.07500000000000001,0.575,33,1.0,0.12,29,16,3337,204
0.1,0.575,22,1.0,0.11,29,16,3847,242
0.125,0.575,16,1.0,0.1,29,16,4145,264
0.15000000000000002,0.575,12,1.0,0.09,29,16,4349,283
0.17500000000000002,0.575,9,1.0,0.09,29,16,4489,293
0.2,0.575,8,1.0,0.09,29,16,4569,305
0.225,0.575,6,1.0,0.08,29,16,4649,318
0.25,0.575,5,1.0,0.08,29,16,4699,334
0.275,0.575,4,1.0,0.08,29,16,4729,342
0.30000000000000004,0.575,3,1.0,0.08,29,16,4755,351
0.325,0.575,3,1.0,0.07,29,16,4778,361
0.35000000000000003,0.575,2,1.0,0.07,29,16,4797,367
0.375,0.575,2,1.0,0.07,29,16,4811,374
0.4,0.575,1,1.0,0.07,29,16,4825,377
0.42500000000000004,0.575,1,1.0,0.07,29,16,4840,382
0.45,0.575,1,1.0,0.07,29,16,4847,385
0.47500000000000003,0.575,1,1.0,0.07,29,16,4855,388
0.5,0.575,0,1.0,0.07,29,16,4861,396
0.0,0.6,99,0.0,1.0,26,16,0,0
0.025,0.6,74,0.99,0.32,26,16,1302,54
0.05,0.6,49,0.99,0.16,26,16,2532,136
0.07500000000000001,0.6,33,1.0,0.11,26,16,3337,204
0.1,0.6,22,1.0,0.1,26,16,3847,242
0.125,0.6,16,1.0,0.09,26,16,4145,264
0.15000000000000002,0.6,12,1.0,0.08,26,16,4349,283
0.17500000000000002,0.6,9,1.0,0.08,26,16,4489,293
0.2,0.6,8,1.0,0.08,26,16,4569,305
0.225,0.6,6,1.0,0.08,26,16,4649,318
0.25,0.6,5,1.0,0.07,26,16,4699,334
0.275,0.6,4,1.0,0.07,26,16,4729,342
0.30000000000000004,0.6,3,1.0,0.07,26,16,4755,351
0.325,0.6,3,1.0,0.07,26,16,4778,361
0.35000000000000003,0.6,2,1.0,0.07,26,16,4797,367
0.375,0.6,2,1.0,0.06,26,16,4811,374
0.4,0.6,1,1.0,0.06,26,16,4825,377
0.42500000000000004,0.6,1,1.0,0.06,26,16,4840,382
0.45,0.6,1,1.0,0.06,26,16,4847,385
0.47500000000000003,0.6,1,1.0,0.06,26,16,4855,388
0.5,0.6,0,1.0,0.06,26,16,4861,396
0.0,0.625,99,0.0,1.0,26,11,0,0
0.025,0.625,74,0.99,0.32,26,11,1302,54
0.05,0.625,49,1.0,0.16,26,11,2532,136
0.07500000000000001,0.625,33,1.0,0.11,26,11,3337,204
0.1,0.625,22,1.0,0.1,26,11,3847,242
0.125,0.625,16,1.0,0.09,26,11,4145,264
0.15000000000000002,0.625,12,1.0,0.08,26,11,4349,283
0.17500000000000002,0.625,9,1.0,0.08,26,11,4489,293
0.2,0.625,8,1.0,0.08,26,11,4569,305
0.225,0.625,6,1.0,0.08,26,11,4649,318
0.25,0.625,5,1.0,0.07,26,11,4699,334
0.275,0.625,4,1.0,0.07,26,11,4729,342
0.30000000000000004,0.625,3,1.0,0.07,26,11,4755,351
0.325,0.625,3,1.0,0.07,26,11,4778,361
0.35000000000000003,0.625,2,1.0,0.07,26,11,4797,367
0.375,0.625,2,1.0,0.06,26,11,4811,374
0.4,0.625,2,1.0,0.06,26,11,4825,377
0.42500000000000004,0.625,1,1.0,0.06,26,11,4840,382
0.45,0.625,1,1.0,0.06,26,11,4847,385
0.47500000000000003,0.625,1,1.0,0.06,26,11,4855,388
0.5,0.625,0,1.0,0.06,26,11,4861,396
0.0,0.65,99,0.0,1.0,21,10,0,0
0.025,0.65,74,0.99,0.28,21,10,1302,54
0.05,0.65,49,1.0,0.13,21,10,2532,136
0.07500000000000001,0.65,33,1.0,0.09,21,10,3337,204
0.1,0.65,23,1.0,0.08,21,10,3847,242
0.125,0.65,17,1.0,0.07,21,10,4145,264
0.15000000000000002,0.65,12,1.0,0.07,21,10,4349,283
0.17500000000000002,0.65,10,1.0,0.07,21,10,4489,293
0.2,0.65,8,1.0,0.06,21,10,4569,305
0.225,0.65,6,1.0,0.06,21,10,4649,318
0.25,0.65,5,1.0,0.06,21,10,4699,334
0.275,0.65,4,1.0,0.06,21,10,4729,342
0.30000000000000004,0.65,3,1.0,0.06,21,10,4755,351
0.325,0.65,3,1.0,0.05,21,10,4778,361
0.35000000000000003,0.65,2,1.0,0.05,21,10,4797,367
0.375,0.65,2,1.0,0.05,21,10,4811,374
0.4,0.65,2,1.0,0.05,21,10,4825,377
0.42500000000000004,0.65,1,1.0,0.05,21,10,4840,382
0.45,0.65,1,1.0,0.05,21,10,4847,385
0.47500000000000003,0.65,1,1.0,0.05,21,10,4855,388
0.5,0.65,1,1.0,0.05,21,10,4861,396
0.0,0.675,100,0.0,1.0,18,8,0,0
0.025,0.675,74,0.99,0.25,18,8,1302,54
0.05,0.675,49,1.0,0.12,18,8,2532,136
0.07500000000000001,0.675,33,1.0,0.08,18,8,3337,204
0.1,0.675,23,1.0,0.07,18,8,3847,242
0.125,0.675,17,1.0,0.06,18,8,4145,264
0.15000000000000002,0.675,12,1.0,0.06,18,8,4349,283
0.17500000000000002,0.675,10,1.0,0.06,18,8,4489,293
0.2,0.675,8,1.0,0.06,18,8,4569,305
0.225,0.675,6,1.0,0.05,18,8,4649,318
0.25,0.675,5,1.0,0.05,18,8,4699,334
0.275,0.675,4,1.0,0.05,18,8,4729,342
0.30000000000000004,0.675,4,1.0,0.05,18,8,4755,351
0.325,0.675,3,1.0,0.05,18,8,4778,361
0.35000000000000003,0.675,2,1.0,0.05,18,8,4797,367
0.375,0.675,2,1.0,0.05,18,8,4811,374
0.4,0.675,2,1.0,0.05,18,8,4825,377
0.42500000000000004,0.675,1,1.0,0.04,18,8,4840,382
0.45,0.675,1,1.0,0.04,18,8,4847,385
0.47500000000000003,0.675,1,1.0,0.04,18,8,4855,388
0.5,0.675,1,1.0,0.04,18,8,4861,396
0.0,0.7,100,0.0,1.0,15,5,0,0
0.025,0.7,74,1.0,0.22,15,5,1302,54
0.05,0.7,49,1.0,0.1,15,5,2532,136
0.07500000000000001,0.7,33,1.0,0.07,15,5,3337,204
0.1,0.7,23,1.0,0.06,15,5,3847,242
0.125,0.7,17,1.0,0.05,15,5,4145,264
0.15000000000000002,0.7,13,1.0,0.05,15,5,4349,283
0.17500000000000002,0.7,10,1.0,0.05,15,5,4489,293
0.2,0.7,8,1.0,0.05,15,5,4569,305
0.225,0.7,6,1.0,0.05,15,5,4649,318
0.25,0.7,5,1.0,0.04,15,5,4699,334
0.275,0.7,4,1.0,0.04,15,5,4729,342
0.30000000000000004,0.7,4,1.0,0.04,15,5,4755,351
0.325,0.7,3,1.0,0.04,15,5,4778,361
0.35000000000000003,0.7,3,1.0,0.04,15,5,4797,367
