threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,94,0.0,1.0,240,187,0,0
0.025,0.5,94,0.0,1.0,240,187,0,0
0.05,0.5,85,0.75,0.83,240,187,547,48
0.07500000000000001,0.5,5,0.97,0.38,240,187,5656,396
0.1,0.5,4,0.97,0.37,240,187,5717,412
0.125,0.5,3,0.97,0.36,240,187,5755,422
0.15000000000000002,0.5,3,0.97,0.36,240,187,5770,428
0.17500000000000002,0.5,2,0.97,0.36,240,187,5793,436
0.2,0.5,2,0.97,0.35,240,187,5806,440
0.225,0.5,2,0.97,0.35,240,187,5818,449
0.25,0.5,2,0.97,0.35,240,187,5828,451
0.275,0.5,1,0.97,0.35,240,187,5838,455
0.30000000000000004,0.5,1,0.97,0.34,240,187,5845,457
0.325,0.5,1,0.97,0.34,240,187,5850,459
0.35000000000000003,0.5,1,0.97,0.34,240,187,5858,461
0.375,0.5,1,0.97,0.34,240,187,5862,462
0.4,0.5,1,0.97,0.34,240,187,5868,464
0.42500000000000004,0.5,1,0.97,0.34,240,187,5874,469
0.45,0.5,0,0.97,0.34,240,187,5883,471
0.47500000000000003,0.5,0,0.97,0.33,240,187,5894,478
0.5,0.5,0,0.97,0.33,240,187,5902,485
0.0,0.525,94,0.0,1.0,239,178,0,0
0.025,0.525,94,0.0,1.0,239,178,0,0
0.05,0.525,85,0.75,0.83,239,178,547,48
0.07500000000000001,0.525,5,0.97,0.38,239,178,5656,396
0.1,0.525,4,0.97,0.37,239,178,5717,412
0.125,0.525,3,0.97,0.36,239,178,5755,422
0.15000000000000002,0.525,3,0.97,0.36,239,178,5770,428
0.17500000000000002,0.525,2,0.97,0.35,239,178,5793,436
0.2,0.525,2,0.97,0.35,239,178,5806,440
0.225,0.525,2,0.97,0.35,239,178,5818,449
0.25,0.525,2,0.97,0.35,239,178,5828,451
0.275,0.525,2,0.97,0.34,239,178,5838,455
0.30000000000000004,0.525,1,0.97,0.34,239,178,5845,457
0.325,0.525,1,0.97,0.34,239,178,5850,459
0.35000000000000003,0.525,1,0.97,0.34,239,178,5858,461
0.375,0.525,1,0.97,0.34,239,178,5862,462
0.4,0.525,1,0.97,0.34,239,178,5868,464
0.42500000000000004,0.525,1,0.97,0.34,239,178,5874,469
0.45,0.525,1,0.97,0.34,239,178,5883,471
0.47500000000000003,0.525,0,0.97,0.33,239,178,5894,478
0.5,0.525,0,0.97,0.33,239,178,5902,485
0.0,0.55,94,0.0,1.0,238,174,0,0
0.025,0.55,94,0.0,1.0,238,174,0,0
0.05,0.55,85,0.76,0.83,238,174,547,48
0.07500000000000001,0.55,5,0.97,0.38,238,174,5656,396
0.1,0.55,4,0.97,0.37,238,174,5717,412
0.125,0.55,3,0.97,0.36,238,174,5755,422
0.15000000000000002,0.55,3,0.97,0.36,238,174,5770,428
0.17500000000000002,0.55,3,0.97,0.35,238,174,5793,436
0.2,0.55,2,0.97,0.35,238,174,5806,440
0.225,0.55,2,0.97,0.35,238,174,5818,449
0.25,0.55,2,0.97,0.35,238,174,5828,451
0.275,0.55,2,0.97,0.34,238,174,5838,455
0.30000000000000004,0.55,1,0.97,0.34,238,174,5845,457
0.325,0.55,1,0.97,0.34,238,174,5850,459
0.35000000000000003,0.55,1,0.97,0.34,238,174,5858,461
0.375,0.55,1,0.97,0.34,238,174,5862,462
0.4,0.55,1,0.97,0.34,238,174,5868,464
0.42500000000000004,0.55,1,0.97,0.34,238,174,5874,469
0.45,0.55,1,0.97,0.34,238,174,5883,471
0.47500000000000003,0.55,0,0.97,0.33,238,174,5894,478
0.5,0.55,0,0.97,0.33,238,174,5902,485
0.0,0.575,94,0.0,1.0,237,165,0,0
0.025,0.575,94,0.0,1.0,237,165,0,0
0.05,0.575,85,0.77,0.83,237,165,547,48
