threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,87,0.0,1.0,881,73,0,0
0.025,0.5,65,0.96,0.98,881,73,1708,18
0.05,0.5,44,0.98,0.93,881,73,3219,66
0.07500000000000001,0.5,32,0.98,0.87,881,73,4073,127
0.1,0.5,24,0.98,0.83,881,73,4601,176
0.125,0.5,19,0.99,0.8,881,73,4935,221
0.15000000000000002,0.5,16,0.99,0.77,881,73,5175,268
0.17500000000000002,0.5,12,0.99,0.74,881,73,5374,309
0.2,0.5,10,0.99,0.72,881,73,5524,338
0.225,0.5,8,0.99,0.7,881,73,5632,380
0.25,0.5,7,0.99,0.68,881,73,5724,408
0.275,0.5,5,0.99,0.67,881,73,5793,431
0.30000000000000004,0.5,4,0.99,0.66,881,73,5859,455
0.325,0.5,3,0.99,0.65,881,73,5903,480
0.35000000000000003,0.5,3,0.99,0.64,881,73,5943,493
0.375,0.5,2,0.99,0.63,881,73,5972,507
0.4,0.5,1,0.99,0.63,881,73,6000,524
0.42500000000000004,0.5,1,0.99,0.62,881,73,6015,534
0.45,0.5,1,0.99,0.62,881,73,6027,545
0.47500000000000003,0.5,0,0.99,0.61,881,73,6044,555
0.5,0.5,0,0.99,0.61,881,73,6056,569
0.0,0.525,88,0.0,1.0,864,65,0,0
0.025,0.525,65,0.96,0.98,864,65,1708,18
0.05,0.525,44,0.98,0.93,864,65,3219,66
0.07500000000000001,0.525,32,0.98,0.87,864,65,4073,127
0.1,0.525,25,0.99,0.83,864,65,4601,176
0.125,0.525,20,0.99,0.8,864,65,4935,221
0.15000000000000002,0.525,16,0.99,0.76,864,65,5175,268
0.17500000000000002,0.525,13,0.99,0.74,864,65,5374,309
0.2,0.525,10,0.99,0.72,864,65,5524,338
0.225,0.525,8,0.99,0.69,864,65,5632,380
0.25,0.525,7,0.99,0.68,864,65,5724,408
0.275,0.525,6,0.99,0.67,864,65,5793,431
0.30000000000000004,0.525,4,0.99,0.66,864,65,5859,455
0.325,0.525,4,0.99,0.64,864,65,5903,480
0.35000000000000003,0.525,3,0.99,0.64,864,65,5943,493
0.375,0.525,2,0.99,0.63,864,65,5972,507
0.4,0.525,2,0.99,0.62,864,65,6000,524
0.42500000000000004,0.525,1,0.99,0.62,864,65,6015,534
0.45,0.525,1,0.99,0.61,864,65,6027,545
0.47500000000000003,0.525,1,0.99,0.61,864,65,6044,555
0.5,0.525,0,0.99,0.6,864,65,6056,569
0.0,0.55,88,0.0,1.0,853,54,0,0
0.025,0.55,65,0.97,0.98,853,54,1708,18
0.05,0.55,45,0.98,0.93,853,54,3219,66
0.07500000000000001,0.55,33,0.99,0.87,853,54,4073,127
0.1,0.55,25,0.99,0.83,853,54,4601,176
0.125,0.55,20,0.99,0.79,853,54,4935,221
0.15000000000000002,0.55,16,0.99,0.76,853,54,5175,268
0.17500000000000002,0.55,13,0.99,0.73,853,54,5374,309
0.2,0.55,11,0.99,0.72,853,54,5524,338
0.225,0.55,9,0.99,0.69,853,54,5632,380
0.25,0.55,7,0.99,0.68,853,54,5724,408
0.275,0.55,6,0.99,0.66,853,54,5793,431
0.30000000000000004,0.55,5,0.99,0.65,853,54,5859,455
0.325,0.55,4,0.99,0.64,853,54,5903,480
0.35000000000000003,0.55,3,0.99,0.63,853,54,5943,493
0.375,0.55,3,0.99,0.63,853,54,5972,507
0.4,0.55,2,0.99,0.62,853,54,6000,524
0.42500000000000004,0.55,2,0.99,0.62,853,54,6015,534
0.45,0.55,1,0.99,0.61,853,54,6027,545
0.47500000000000003,0.55,1,0.99,0.61,853,54,6044,555
0.5,0.55,1,0.99,0.6,853,54,6056,569
0.0,0.575,88,0.0,1.0,843,49,0,0
0.025,0.575,65,0.97,0.98,843,49,1708,18
0.05,0.575,45,0.99,0.93,843,49,3219,66
0.07500000000000001,0.575,33,0.99,0.87,843,49,4073,127
0.1,0.575,25,0.99,0.83,843,49,4601,176
0.125,0.575,20,0.99,0.79,843,49,4935,221
0.15000000000000002,0.575,16,0.99,0.76,843,49,5175,268
0.17500000000000002,0.575,13,0.99,0.73,843,49,5374,309
0.2,0.575,11,0.99,0.71,843,49,5524,338
0.225,0.575,9,0.99,0.69,843,49,5632,380
0.25,0.575,7,0.99,0.67,843,49,5724,408
0.275,0.575,6,0.99,0.66,843,49,5793,431
0.30000000000000004,0.575,5,0.99,0.65,843,49,5859,455
0.325,0.575,4,0.99,0.64,843,49,5903,480
0.35000000000000003,0.575,3,0.99,0.63,843,49,5943,493
0.375,0.575,3,0.99,0.62,843,49,5972,507
0.4,0.575,2,0.99,0.62,843,49,6000,524
0.42500000000000004,0.575,2,0.99,0.61,843,49,6015,534
0.45,0.575,2,0.99,0.61,843,49,6027,545
0.47500000000000003,0.575,1,0.99,0.6,843,49,6044,555
0.5,0.575,1,0.99,0.6,843,49,6056,569
0.0,0.6,88,0.0,1.0,832,43,0,0
0.025,0.6,66,0.98,0.98,832,43,1708,18
0.05,0.6,45,0.99,0.93,832,43,3219,66
0.07500000000000001,0.6,33,0.99,0.87,832,43,4073,127
0.1,0.6,25,0.99,0.83,832,43,4601,176
0.125,0.6,20,0.99,0.79,832,43,4935,221
0.15000000000000002,0.6,17,0.99,0.76,832,43,5175,268
0.17500000000000002,0.6,13,0.99,0.73,832,43,5374,309
0.2,0.6,11,0.99,0.71,832,43,5524,338
0.225,0.6,9,0.99,0.69,832,43,5632,380
0.25,0.6,8,0.99,0.67,832,43,5724,408
0.275,0.6,6,0.99,0.66,832,43,5793,431
0.30000000000000004,0.6,5,0.99,0.65,832,43,5859,455
0.325,0.6,4,0.99,0.63,832,43,5903,480
0.35000000000000003,0.6,4,0.99,0.63,832,43,5943,493
0.375,0.6,3,0.99,0.62,832,43,5972,507
0.4,0.6,2,0.99,0.61,832,43,6000,524
0.42500000000000004,0.6,2,0.99,0.61,832,43,6015,534
0.45,0.6,2,0.99,0.6,832,43,6027,545
0.47500000000000003,0.6,1,0.99,0.6,832,43,6044,555
0.5,0.6,1,0.99,0.59,832,43,6056,569
0.0,0.625,89,0.0,1.0,823,40,0,0
0.025,0.625,66,0.98,0.98,823,40,1708,18
0.05,0.625,45,0.99,0.93,823,40,3219,66
0.07500000000000001,0.625,33,0.99,0.87,823,40,4073,127
0.1,0.625,26,0.99,0.82,823,40,4601,176
0.125,0.625,21,0.99,0.79,823,40,4935,221
