threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,0.87902,0.0,1.0,766,151,0,0
0.025,0.5,0.76121,0.85297,0.97829,766,151,876,17
0.05,0.5,0.57388,0.93721,0.92848,766,151,2254,59
0.07500000000000001,0.5,0.4248,0.95651,0.86261,766,151,3321,122
0.1,0.5,0.33153,0.96341,0.81489,766,151,3976,174
0.125,0.5,0.26636,0.96701,0.77846,766,151,4426,218
0.15000000000000002,0.5,0.21649,0.96918,0.73725,766,151,4749,273
0.17500000000000002,0.5,0.17586,0.97076,0.70795,766,151,5014,316
0.2,0.5,0.14868,0.97174,0.69009,766,151,5192,344
0.225,0.5,0.12018,0.97267,0.66958,766,151,5374,378
0.25,0.5,0.10026,0.97327,0.6547,766,151,5499,404
0.275,0.5,0.08522,0.97366,0.63727,766,151,5581,436
0.30000000000000004,0.5,0.06979,0.97402,0.61824,766,151,5661,473
0.325,0.5,0.05805,0.97429,0.60506,766,151,5723,500
0.35000000000000003,0.5,0.04657,0.97452,0.58923,766,151,5776,534
0.375,0.5,0.0376,0.97471,0.57855,766,151,5820,558
0.4,0.5,0.02942,0.97489,0.57036,766,151,5863,577
0.42500000000000004,0.5,0.02216,0.97502,0.56076,766,151,5895,600
0.45,0.5,0.01319,0.97521,0.55108,766,151,5939,624
0.47500000000000003,0.5,0.00567,0.97531,0.53868,766,151,5964,656
0.5,0.5,0.0,0.97537,0.52828,766,151,5979,684
0.0,0.525,0.88549,0.0,1.0,737,131,0,0
0.025,0.525,0.76768,0.86991,0.97745,737,131,876,17
0.05,0.525,0.58034,0.94507,0.92588,737,131,2254,59
0.07500000000000001,0.525,0.43127,0.96205,0.85797,737,131,3321,122
0.1,0.525,0.33799,0.9681,0.809,737,131,3976,174
0.125,0.525,0.27282,0.97125,0.77173,737,131,4426,218
0.15000000000000002,0.525,0.22296,0.97316,0.7297,737,131,4749,273
0.17500000000000002,0.525,0.18232,0.97454,0.69991,737,131,5014,316
0.2,0.525,0.15515,0.97539,0.68178,737,131,5192,344
0.225,0.525,0.12665,0.9762,0.66099,737,131,5374,378
0.25,0.525,0.10673,0.97673,0.64592,737,131,5499,404
0.275,0.525,0.09169,0.97707,0.6283,737,131,5581,436
0.30000000000000004,0.525,0.07625,0.97738,0.60909,737,131,5661,473
0.325,0.525,0.06451,0.97762,0.5958,737,131,5723,500
0.35000000000000003,0.525,0.05303,0.97782,0.57986,737,131,5776,534
0.375,0.525,0.04406,0.97799,0.56911,737,131,5820,558
0.4,0.525,0.03588,0.97814,0.56088,737,131,5863,577
0.42500000000000004,0.525,0.02863,0.97826,0.55123,737,131,5895,600
0.45,0.525,0.01966,0.97842,0.54151,737,131,5939,624
0.47500000000000003,0.525,0.01214,0.97851,0.52907,737,131,5964,656
0.5,0.525,0.00646,0.97856,0.51865,737,131,5979,684
0.0,0.55,0.89195,0.0,1.0,708,111,0,0
0.025,0.55,0.77414,0.88754,0.97655,708,111,876,17
0.05,0.55,0.58681,0.95307,0.92308,708,111,2254,59
0.07500000000000001,0.55,0.43773,0.96766,0.85301,708,111,3321,122
0.1,0.55,0.34446,0.97284,0.80272,708,111,3976,174
0.125,0.55,0.27929,0.97553,0.76458,708,111,4426,218
0.15000000000000002,0.55,0.22942,0.97716,0.72171,708,111,4749,273
0.17500000000000002,0.55,0.18879,0.97834,0.69141,708,111,5014,316
0.2,0.55,0.16161,0.97907,0.673,708,111,5192,344
0.225,0.55,0.13311,0.97976,0.65193,708,111,5374,378
0.25,0.55,0.11319,0.98021,0.63669,708,111,5499,404
0.275,0.55,0.09815,0.9805,0.61888,708,111,5581,436
0.30000000000000004,0.55,0.08272,0.98077,0.59949,708,111,5661,473
0.325,0.55,0.07098,0.98097,0.58609,708,111,5723,500
0.35000000000000003,0.55,0.0595,0.98114,0.57005,708,111,5776,534
0.375,0.55,0.05053,0.98128,0.55924,708,111,5820,558
0.4,0.55,0.04235,0.98142,0.55097,708,111,5863,577
0.42500000000000004,0.55,0.03509,0.98152,0.54128,708,111,5895,600
0.45,0.55,0.02612,0.98165,0.53153,708,111,5939,624
0.47500000000000003,0.55,0.0186,0.98173,0.51906,708,111,5964,656
0.5,0.55,0.01293,0.98177,0.50862,708,111,5979,684
0.0,0.575,0.89921,0.0,1.0,670,94,0,0
0.025,0.575,0.7814,0.90309,0.97525,670,94,876,17
0.05,0.575,0.59406,0.95997,0.91907,670,94,2254,59
0.07500000000000001,0.575,0.44499,0.97247,0.84596,670,94,3321,122
0.1,0.575,0.35172,0.9769,0.79384,670,94,3976,174
0.125,0.575,0.28654,0.9792,0.7545,670,94,4426,218
0.15000000000000002,0.575,0.23668,0.98059,0.7105,670,94,4749,273
0.17500000000000002,0.575,0.19604,0.9816,0.67951,670,94,5014,316
0.2,0.575,0.16887,0.98222,0.66075,670,94,5192,344
0.225,0.575,0.14037,0.98281,0.63931,670,94,5374,378
0.25,0.575,0.12045,0.98319,0.62384,670,94,5499,404
0.275,0.575,0.10541,0.98344,0.60579,670,94,5581,436
0.30000000000000004,0.575,0.08997,0.98367,0.58618,670,94,5661,473
0.325,0.575,0.07823,0.98384,0.57265,670,94,5723,500
0.35000000000000003,0.575,0.06675,0.98399,0.55648,670,94,5776,534
0.375,0.575,0.05778,0.98411,0.5456,670,94,5820,558
0.4,0.575,0.0496,0.98422,0.53729,670,94,5863,577
0.42500000000000004,0.575,0.04235,0.9843,0.52756,670,94,5895,600
0.45,0.575,0.03338,0.98442,0.51777,670,94,5939,624
0.47500000000000003,0.575,0.02586,0.98448,0.50528,670,94,5964,656
0.5,0.575,0.02018,0.98452,0.49483,670,94,5979,684
0.0,0.6,0.90396,0.0,1.0,643,85,0,0
0.025,0.6,0.78615,0.91155,0.97424,643,85,876,17
0.05,0.6,0.59881,0.96366,0.91595,643,85,2254,59
0.07500000000000001,0.6,0.44974,0.97504,0.84052,643,85,3321,122
0.1,0.6,0.35646,0.97907,0.78703,643,85,3976,174
0.125,0.6,0.29129,0.98116,0.74681,643,85,4426,218
0.15000000000000002,0.6,0.24142,0.98242,0.70197,643,85,4749,273
0.17500000000000002,0.6,0.20079,0.98333,0.67049,643,85,5014,316
0.2,0.6,0.17361,0.98389,0.65147,643,85,5192,344
0.225,0.6,0.14512,0.98443,0.62977,643,85,5374,378
0.25,0.6,0.1252,0.98478,0.61414,643,85,5499,404
0.275,0.6,0.11016,0.985,0.59592,643,85,5581,436
0.30000000000000004,0.6,0.09472,0.98521,0.57616,643,85,5661,473
0.325,0.6,0.08298,0.98537,0.56255,643,85,5723,500
0.35000000000000003,0.6,0.0715,0.9855,0.5463,643,85,5776,534
0.375,0.6,0.06253,0.98561,0.53539,643,85,5820,558
0.4,0.6,0.05435,0.98571,0.52705,643,85,5863,577
0.42500000000000004,0.6,0.0471,0.98579,0.5173,643,85,5895,600
0.45,0.6,0.03813,0.98589,0.5075,643,85,5939,624
0.47500000000000003,0.6,0.03061,0.98595,0.495,643,85,5964,656
0.5,0.6,0.02493,0.98598,0.48455,643,85,5979,684
0.0,0.625,0.91082,0.0,1.0,602,74,0,0
0.025,0.625,0.79301,0.92211,0.97254,602,74,876,17
0.05,0.625,0.60567,0.96821,0.91074,602,74,2254,59
0.07500000000000001,0.625,0.4566,0.9782,0.83149,602,74,3321,122
0.1,0.625,0.36332,0.98173,0.77577,602,74,3976,174
0.125,0.625,0.29815,0.98356,0.73415,602,74,4426,218
0.15000000000000002,0.625,0.24828,0.98466,0.688,602,74,4749,273
