threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,85,0.0,1.0,1273,194,0,0
0.025,0.5,72,0.87,0.99,1273,194,1311,13
0.05,0.5,56,0.94,0.96,1273,194,2830,52
0.07500000000000001,0.5,43,0.95,0.91,1273,194,4048,121
0.1,0.5,34,0.96,0.86,1273,194,4896,210
0.125,0.5,26,0.97,0.81,1273,194,5601,291
0.15000000000000002,0.5,21,0.97,0.78,1273,194,6065,357
0.17500000000000002,0.5,17,0.97,0.75,1273,194,6397,425
0.2,0.5,14,0.97,0.73,1273,194,6632,481
0.225,0.5,11,0.97,0.7,1273,194,6836,535
0.25,0.5,9,0.97,0.69,1273,194,6988,561
0.275,0.5,8,0.97,0.68,1273,194,7097,611
0.30000000000000004,0.5,6,0.97,0.66,1273,194,7190,647
0.325,0.5,5,0.97,0.65,1273,194,7276,683
0.35000000000000003,0.5,4,0.97,0.64,1273,194,7335,718
0.375,0.5,3,0.97,0.63,1273,194,7385,760
0.4,0.5,2,0.97,0.62,1273,194,7428,792
0.42500000000000004,0.5,2,0.97,0.61,1273,194,7463,814
0.45,0.5,1,0.97,0.6,1273,194,7505,835
0.47500000000000003,0.5,1,0.97,0.6,1273,194,7538,862
0.5,0.5,0,0.98,0.59,1273,194,7566,897
0.0,0.525,86,0.0,1.0,1243,171,0,0
0.025,0.525,72,0.88,0.99,1243,171,1311,13
0.05,0.525,56,0.94,0.96,1243,171,2830,52
0.07500000000000001,0.525,44,0.96,0.91,1243,171,4048,121
0.1,0.525,34,0.97,0.86,1243,171,4896,210
0.125,0.525,26,0.97,0.81,1243,171,5601,291
0.15000000000000002,0.525,21,0.97,0.78,1243,171,6065,357
0.17500000000000002,0.525,17,0.97,0.75,1243,171,6397,425
0.2,0.525,14,0.97,0.72,1243,171,6632,481
0.225,0.525,12,0.98,0.7,1243,171,6836,535
0.25,0.525,10,0.98,0.69,1243,171,6988,561
0.275,0.525,8,0.98,0.67,1243,171,7097,611
0.30000000000000004,0.525,7,0.98,0.66,1243,171,7190,647
0.325,0.525,6,0.98,0.65,1243,171,7276,683
0.35000000000000003,0.525,5,0.98,0.63,1243,171,7335,718
0.375,0.525,4,0.98,0.62,1243,171,7385,760
0.4,0.525,3,0.98,0.61,1243,171,7428,792
0.42500000000000004,0.525,2,0.98,0.6,1243,171,7463,814
0.45,0.525,2,0.98,0.6,1243,171,7505,835
0.47500000000000003,0.525,1,0.98,0.59,1243,171,7538,862
0.5,0.525,1,0.98,0.58,1243,171,7566,897
0.0,0.55,86,0.0,1.0,1210,159,0,0
0.025,0.55,73,0.89,0.99,1210,159,1311,13
0.05,0.55,56,0.95,0.96,1210,159,2830,52
0.07500000000000001,0.55,44,0.96,0.91,1210,159,4048,121
0.1,0.55,35,0.97,0.85,1210,159,4896,210
0.125,0.55,27,0.97,0.81,1210,159,5601,291
0.15000000000000002,0.55,22,0.97,0.77,1210,159,6065,357
0.17500000000000002,0.55,18,0.98,0.74,1210,159,6397,425
0.2,0.55,15,0.98,0.72,1210,159,6632,481
0.225,0.55,12,0.98,0.69,1210,159,6836,535
0.25,0.55,10,0.98,0.68,1210,159,6988,561
0.275,0.55,9,0.98,0.66,1210,159,7097,611
0.30000000000000004,0.55,7,0.98,0.65,1210,159,7190,647
0.325,0.55,6,0.98,0.64,1210,159,7276,683
0.35000000000000003,0.55,5,0.98,0.63,1210,159,7335,718
0.375,0.55,4,0.98,0.61,1210,159,7385,760
0.4,0.55,3,0.98,0.6,1210,159,7428,792
0.42500000000000004,0.55,3,0.98,0.6,1210,159,7463,814
0.45,0.55,2,0.98,0.59,1210,159,7505,835
0.47500000000000003,0.55,2,0.98,0.58,1210,159,7538,862
0.5,0.55,1,0.98,0.57,1210,159,7566,897
0.0,0.575,87,0.0,1.0,1172,144,0,0
0.025,0.575,73,0.9,0.99,1172,144,1311,13
0.05,0.575,57,0.95,0.96,1172,144,2830,52
0.07500000000000001,0.575,45,0.97,0.91,1172,144,4048,121
0.1,0.575,35,0.97,0.85,1172,144,4896,210
0.125,0.575,27,0.97,0.8,1172,144,5601,291
0.15000000000000002,0.575,22,0.98,0.77,1172,144,6065,357
0.17500000000000002,0.575,18,0.98,0.73,1172,144,6397,425
0.2,0.575,15,0.98,0.71,1172,144,6632,481
0.225,0.575,13,0.98,0.69,1172,144,6836,535
0.25,0.575,11,0.98,0.68,1172,144,6988,561
0.275,0.575,9,0.98,0.66,1172,144,7097,611
0.30000000000000004,0.575,8,0.98,0.64,1172,144,7190,647
0.325,0.575,7,0.98,0.63,1172,144,7276,683
0.35000000000000003,0.575,6,0.98,0.62,1172,144,7335,718
0.375,0.575,5,0.98,0.61,1172,144,7385,760
0.4,0.575,4,0.98,0.6,1172,144,7428,792
0.42500000000000004,0.575,3,0.98,0.59,1172,144,7463,814
0.45,0.575,3,0.98,0.58,1172,144,7505,835
0.47500000000000003,0.575,2,0.98,0.58,1172,144,7538,862
0.5,0.575,2,0.98,0.57,1172,144,7566,897
0.0,0.6,87,0.0,1.0,1145,129,0,0
0.025,0.6,74,0.91,0.99,1145,129,1311,13
0.05,0.6,57,0.96,0.96,1145,129,2830,52
0.07500000000000001,0.6,45,0.97,0.9,1145,129,4048,121
0.1,0.6,36,0.97,0.85,1145,129,4896,210
0.125,0.6,28,0.98,0.8,1145,129,5601,291
0.15000000000000002,0.6,22,0.98,0.76,1145,129,6065,357
0.17500000000000002,0.6,18,0.98,0.73,1145,129,6397,425
0.2,0.6,16,0.98,0.7,1145,129,6632,481
0.225,0.6,13,0.98,0.68,1145,129,6836,535
0.25,0.6,11,0.98,0.67,1145,129,6988,561
0.275,0.6,10,0.98,0.65,1145,129,7097,611
0.30000000000000004,0.6,8,0.98,0.64,1145,129,7190,647
0.325,0.6,7,0.98,0.63,1145,129,7276,683
0.35000000000000003,0.6,6,0.98,0.61,1145,129,7335,718
0.375,0.6,5,0.98,0.6,1145,129,7385,760
0.4,0.6,4,0.98,0.59,1145,129,7428,792
0.42500000000000004,0.6,4,0.98,0.58,1145,129,7463,814
0.45,0.6,3,0.98,0.58,1145,129,7505,835
0.47500000000000003,0.6,3,0.98,0.57,1145,129,7538,862
0.5,0.6,2,0.98,0.56,1145,129,7566,897
0.0,0.625,88,0.0,1.0,1119,112,0,0
0.025,0.625,74,0.92,0.99,1119,112,1311,13
0.05,0.625,59,0.96,0.96,1119,112,2830,52
0.07500000000000001,0.625,46,0.97,0.9,1119,112,4048,121
0.1,0.625,36,0.98,0.84,1119,112,4896,210
0.125,0.625,28,0.98,0.79,1119,112,5601,291
0.15000000000000002,0.625,23,0.98,0.76,1119,112,6065,357
0.17500000000000002,0.625,19,0.98,0.72,1119,112,6397,425
0.2,0.625,16,0.98,0.7,1119,112,6632,481
0.225,0.625,13,0.98,0.68,1119,112,6836,535
0.25,0.625,12,0.98,0.67,1119,112,6988,561
0.275,0.625,10,0.98,0.65,1119,112,7097,611
0.30000000000000004,0.625,9,0.98,0.63,1119,112,7190,647
0.325,0.625,7,0.98,0.62,1119,112,7276,683
0.35000000000000003,0.625,7,0.98,0.61,1119,112,7335,718
0.375,0.625,6,0.99,0.6,1119,112,7385,760
0.4,0.625,5,0.99,0.59,1119,112,7428,792
0.42500000000000004,0.625,4,0.99,0.58,1119,112,7463,814
0.45,0.625,4,0.99,0.57,1119,112,7505,835
0.47500000000000003,0.625,3,0.99,0.56,1119,112,7538,862
0.5,0.625,2,0.99,0.56,1119,112,7566,897
0.0,0.65,88,0.0,1.0,1095,103,0,0
0.025,0.65,75,0.93,0.99,1095,103,1311,13
0.05,0.65,59,0.96,0.95,1095,103,2830,52
0.07500000000000001,0.65,46,0.98,0.9,1095,103,4048,121
0.1,0.65,37,0.98,0.84,1095,103,4896,210
0.125,0.65,28,0.98,0.79,1095,103,5601,291
0.15000000000000002,0.65,23,0.98,0.75,1095,103,6065,357
0.17500000000000002,0.65,19,0.98,0.72,1095,103,6397,425
0.2,0.65,16,0.98,0.69,1095,103,6632,481
0.225,0.65,14,0.99,0.67,1095,103,6836,535
0.25,0.65,12,0.99,0.66,1095,103,6988,561
0.275,0.65,10,0.99,0.64,1095,103,7097,611
0.30000000000000004,0.65,9,0.99,0.63,1095,103,7190,647
0.325,0.65,8,0.99,0.62,1095,103,7276,683
0.35000000000000003,0.65,7,0.99,0.6,1095,103,7335,718
0.375,0.65,6,0.99,0.59,1095,103,7385,760
0.4,0.65,5,0.99,0.58,1095,103,7428,792
0.42500000000000004,0.65,5,0.99,0.57,1095,103,7463,814
0.45,0.65,4,0.99,0.57,1095,103,7505,835
0.47500000000000003,0.65,3,0.99,0.56,1095,103,7538,862
0.5,0.65,3,0.99,0.55,1095,103,7566,897
0.0,0.675,88,0.0,1.0,1072,96,0,0
0.025,0.675,75,0.93,0.99,1072,96,1311,13
0.05,0.675,59,0.97,0.95,1072,96,2830,52
0.07500000000000001,0.675,46,0.98,0.9,1072,96,4048,121
0.1,0.675,37,0.98,0.84,1072,96,4896,210
0.125,0.675,28,0.98,0.79,1072,96,5601,291
0.15000000000000002,0.675,24,0.98,0.75,1072,96,6065,357
0.17500000000000002,0.675,20,0.99,0.72,1072,96,6397,425
0.2,0.675,17,0.99,0.69,1072,96,6632,481
0.225,0.675,14,0.99,0.67,1072,96,6836,535
0.25,0.675,12,0.99,0.66,1072,96,6988,561
0.275,0.675,11,0.99,0.64,1072,96,7097,611
0.30000000000000004,0.675,9,0.99,0.62,1072,96,7190,647
0.325,0.675,8,0.99,0.61,1072,96,7276,683
0.35000000000000003,0.675,7,0.99,0.6,1072,96,7335,718
0.375,0.675,6,0.99,0.59,1072,96,7385,760
0.4,0.675,5,0.99,0.58,1072,96,7428,792
0.42500000000000004,0.675,5,0.99,0.57,1072,96,7463,814
0.45,0.675,4,0.99,0.56,1072,96,7505,835
0.47500000000000003,0.675,4,0.99,0.55,1072,96,7538,862
0.5,0.675,3,0.99,0.54,1072,96,7566,897
0.0,0.7,89,0.0,1.0,1034,85,0,0
0.025,0.7,75,0.94,0.99,1034,85,1311,13
0.05,0.7,60,0.97,0.95,1034,85,2830,52
0.07500000000000001,0.7,47,0.98,0.9,1034,85,4048,121
0.1,0.7,37,0.98,0.83,1034,85,4896,210
0.125,0.7,28,0.99,0.78,1034,85,5601,291
0.15000000000000002,0.7,24,0.99,0.74,1034,85,6065,357
0.17500000000000002,0.7,20,0.99,0.71,1034,85,6397,425
0.2,0.7,17,0.99,0.68,1034,85,6632,481
0.225,0.7,15,0.99,0.66,1034,85,6836,535
0.25,0.7,13,0.99,0.65,1034,85,6988,561
0.275,0.7,11,0.99,0.63,1034,85,7097,611
0.30000000000000004,0.7,10,0.99,0.62,1034,85,7190,647
