threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,0.88998,0.0,1.0,831,245,0,0
0.025,0.5,0.72669,0.86457,0.96181,831,245,1564,33
0.05,0.5,0.52904,0.93315,0.8831,831,245,3420,110
0.07500000000000001,0.5,0.38937,0.95053,0.81471,831,245,4707,189
0.1,0.5,0.29039,0.95808,0.75821,831,245,5599,265
0.125,0.5,0.2271,0.96177,0.72261,831,245,6164,319
0.15000000000000002,0.5,0.17771,0.9642,0.69308,831,245,6598,368
0.17500000000000002,0.5,0.141,0.96573,0.66427,831,245,6905,420
0.2,0.5,0.11554,0.96664,0.63629,831,245,7099,475
0.225,0.5,0.09284,0.96743,0.61601,831,245,7278,518
0.25,0.5,0.07863,0.96787,0.6,831,245,7381,554
0.275,0.5,0.06401,0.96833,0.58562,831,245,7490,588
0.30000000000000004,0.5,0.05348,0.96862,0.5735,831,245,7563,618
0.325,0.5,0.04397,0.96884,0.55884,831,245,7618,656
0.35000000000000003,0.5,0.03661,0.96903,0.55033,831,245,7667,679
0.375,0.5,0.02781,0.96924,0.53821,831,245,7719,713
0.4,0.5,0.02117,0.96939,0.5293,831,245,7758,739
0.42500000000000004,0.5,0.01564,0.96948,0.51938,831,245,7782,769
0.45,0.5,0.01053,0.96958,0.51201,831,245,7809,792
0.47500000000000003,0.5,0.00542,0.96967,0.50394,831,245,7833,818
0.5,0.5,0.0,0.96975,0.49464,831,245,7855,849
0.0,0.525,0.89448,0.0,1.0,808,224,0,0
0.025,0.525,0.73119,0.87472,0.96076,808,224,1564,33
0.05,0.525,0.53354,0.93853,0.88017,808,224,3420,110
0.07500000000000001,0.525,0.39387,0.95457,0.81043,808,224,4707,189
0.1,0.525,0.29489,0.96153,0.75303,808,224,5599,265
0.125,0.525,0.2316,0.96493,0.71695,808,224,6164,319
0.15000000000000002,0.525,0.18221,0.96717,0.68707,808,224,6598,368
0.17500000000000002,0.525,0.1455,0.96858,0.65798,808,224,6905,420
0.2,0.525,0.12004,0.96941,0.62977,808,224,7099,475
0.225,0.525,0.09734,0.97014,0.60935,808,224,7278,518
0.25,0.525,0.08313,0.97055,0.59325,808,224,7381,554
0.275,0.525,0.06851,0.97096,0.5788,808,224,7490,588
0.30000000000000004,0.525,0.05798,0.97123,0.56662,808,224,7563,618
0.325,0.525,0.04847,0.97144,0.55191,808,224,7618,656
0.35000000000000003,0.525,0.0411,0.97161,0.54338,808,224,7667,679
0.375,0.525,0.03231,0.9718,0.53123,808,224,7719,713
0.4,0.525,0.02566,0.97194,0.5223,808,224,7758,739
0.42500000000000004,0.525,0.02014,0.97202,0.51237,808,224,7782,769
0.45,0.525,0.01503,0.97212,0.505,808,224,7809,792
0.47500000000000003,0.525,0.00992,0.9722,0.49692,808,224,7833,818
0.5,0.525,0.0045,0.97227,0.48763,808,224,7855,849
0.0,0.55,0.89755,0.0,1.0,792,210,0,0
0.025,0.55,0.73425,0.88162,0.96,792,210,1564,33
0.05,0.55,0.53661,0.94215,0.87805,792,210,3420,110
0.07500000000000001,0.55,0.39693,0.95729,0.80734,792,210,4707,189
0.1,0.55,0.29796,0.96385,0.74929,792,210,5599,265
0.125,0.55,0.23466,0.96705,0.71287,792,210,6164,319
0.15000000000000002,0.55,0.18528,0.96915,0.68276,792,210,6598,368
0.17500000000000002,0.55,0.14857,0.97048,0.65347,792,210,6905,420
0.2,0.55,0.12311,0.97127,0.6251,792,210,7099,475
0.225,0.55,0.10041,0.97196,0.60458,792,210,7278,518
0.25,0.55,0.0862,0.97234,0.58841,792,210,7381,554
0.275,0.55,0.07157,0.97273,0.57391,792,210,7490,588
0.30000000000000004,0.55,0.06104,0.97298,0.5617,792,210,7563,618
0.325,0.55,0.05153,0.97317,0.54696,792,210,7618,656
0.35000000000000003,0.55,0.04417,0.97334,0.53841,792,210,7667,679
0.375,0.55,0.03538,0.97351,0.52625,792,210,7719,713
0.4,0.55,0.02873,0.97364,0.51731,792,210,7758,739
0.42500000000000004,0.55,0.02321,0.97372,0.50737,792,210,7782,769
0.45,0.55,0.0181,0.97381,0.5,792,210,7809,792
0.47500000000000003,0.55,0.01299,0.97389,0.49193,792,210,7833,818
0.5,0.55,0.00757,0.97396,0.48263,792,210,7855,849
0.0,0.575,0.90297,0.0,1.0,757,192,0,0
0.025,0.575,0.73967,0.89066,0.95823,757,192,1564,33
0.05,0.575,0.54202,0.94684,0.87313,757,192,3420,110
0.07500000000000001,0.575,0.40235,0.96081,0.80021,757,192,4707,189
0.1,0.575,0.30337,0.96685,0.7407,757,192,5599,265
0.125,0.575,0.24008,0.96979,0.70353,757,192,6164,319
0.15000000000000002,0.575,0.1907,0.97172,0.67289,757,192,6598,368
0.17500000000000002,0.575,0.15399,0.97295,0.64316,757,192,6905,420
0.2,0.575,0.12853,0.97367,0.61445,757,192,7099,475
0.225,0.575,0.10583,0.9743,0.59373,757,192,7278,518
0.25,0.575,0.09162,0.97465,0.57742,757,192,7381,554
0.275,0.575,0.07699,0.97501,0.56283,757,192,7490,588
0.30000000000000004,0.575,0.06646,0.97524,0.55055,757,192,7563,618
0.325,0.575,0.05695,0.97542,0.53574,757,192,7618,656
0.35000000000000003,0.575,0.04959,0.97557,0.52716,757,192,7667,679
0.375,0.575,0.0408,0.97573,0.51497,757,192,7719,713
0.4,0.575,0.03415,0.97585,0.50602,757,192,7758,739
0.42500000000000004,0.575,0.02863,0.97592,0.49607,757,192,7782,769
0.45,0.575,0.02352,0.976,0.4887,757,192,7809,792
0.47500000000000003,0.575,0.0184,0.97607,0.48063,757,192,7833,818
0.5,0.575,0.01299,0.97614,0.47136,757,192,7855,849
0.0,0.6,0.90695,0.0,1.0,736,174,0,0
0.025,0.6,0.74366,0.89988,0.95709,736,174,1564,33
0.05,0.6,0.54601,0.95159,0.86998,736,174,3420,110
0.07500000000000001,0.6,0.40634,0.96435,0.79568,736,174,4707,189
0.1,0.6,0.30736,0.96986,0.73526,736,174,5599,265
0.125,0.6,0.24407,0.97255,0.69763,736,174,6164,319
0.15000000000000002,0.6,0.19468,0.97431,0.66667,736,174,6598,368
0.17500000000000002,0.6,0.15798,0.97542,0.63668,736,174,6905,420
0.2,0.6,0.13252,0.97608,0.60776,736,174,7099,475
0.225,0.6,0.10982,0.97665,0.58692,736,174,7278,518
0.25,0.6,0.0956,0.97697,0.57054,736,174,7381,554
0.275,0.6,0.08098,0.9773,0.55589,736,174,7490,588
