threshold_lower,threshold_upper,percentage rejected samples,specificity,sensitivity,TP,FP,TN,FN
0.0,0.5,0.86346,0.0,1.0,919,116,0,0
0.025,0.5,0.61069,0.9422,0.97352,919,116,1891,25
0.05,0.5,0.40567,0.96699,0.92735,919,116,3398,72
0.07500000000000001,0.5,0.30079,0.97288,0.89834,919,116,4161,104
0.1,0.5,0.23615,0.97552,0.87357,919,116,4622,133
0.125,0.5,0.19354,0.97692,0.84545,919,116,4910,168
0.15000000000000002,0.5,0.15567,0.97806,0.82496,919,116,5170,195
0.17500000000000002,0.5,0.13008,0.97872,0.80332,919,116,5334,225
0.2,0.5,0.1091,0.97919,0.77947,919,116,5458,260
0.225,0.5,0.09393,0.97951,0.76202,919,116,5546,287
0.25,0.5,0.0781,0.97986,0.74776,919,116,5643,310
0.275,0.5,0.06623,0.98009,0.73344,919,116,5709,334
0.30000000000000004,0.5,0.05409,0.98031,0.71909,919,116,5776,359
0.325,0.5,0.04499,0.98048,0.7091,919,116,5827,377
0.35000000000000003,0.5,0.03483,0.98066,0.69727,919,116,5882,399
0.375,0.5,0.02797,0.98078,0.68891,919,116,5918,415
0.4,0.5,0.02084,0.98087,0.67623,919,116,5947,440
0.42500000000000004,0.5,0.01451,0.98094,0.66354,919,116,5969,466
0.45,0.5,0.00963,0.98099,0.65456,919,116,5987,485
0.47500000000000003,0.5,0.00449,0.98103,0.64221,919,116,5999,512
0.5,0.5,0.0,0.98108,0.63379,919,116,6014,531
0.0,0.525,0.86794,0.0,1.0,899,102,0,0
0.025,0.525,0.61517,0.94882,0.97294,899,102,1891,25
0.05,0.525,0.41016,0.97086,0.92585,899,102,3398,72
0.07500000000000001,0.525,0.30528,0.97607,0.89631,899,102,4161,104
0.1,0.525,0.24063,0.97841,0.87112,899,102,4622,133
0.125,0.525,0.19802,0.97965,0.84255,899,102,4910,168
0.15000000000000002,0.525,0.16016,0.98065,0.82176,899,102,5170,195
0.17500000000000002,0.525,0.13456,0.98124,0.79982,899,102,5334,225
0.2,0.525,0.11359,0.98165,0.77567,899,102,5458,260
0.225,0.525,0.09842,0.98194,0.75801,899,102,5546,287
0.25,0.525,0.08259,0.98225,0.74359,899,102,5643,310
0.275,0.525,0.07071,0.98245,0.72912,899,102,5709,334
0.30000000000000004,0.525,0.05858,0.98265,0.71463,899,102,5776,359
0.325,0.525,0.04947,0.9828,0.70455,899,102,5827,377
0.35000000000000003,0.525,0.03931,0.98295,0.6926,899,102,5882,399
0.375,0.525,0.03245,0.98306,0.68417,899,102,5918,415
0.4,0.525,0.02533,0.98314,0.6714,899,102,5947,440
0.42500000000000004,0.525,0.019,0.9832,0.65861,899,102,5969,466
0.45,0.525,0.01412,0.98325,0.64957,899,102,5987,485
0.47500000000000003,0.525,0.00897,0.98328,0.63714,899,102,5999,512
0.5,0.525,0.00449,0.98332,0.62867,899,102,6014,531
0.0,0.55,0.87203,0.0,1.0,879,91,0,0
0.025,0.55,0.61926,0.95409,0.97235,879,91,1891,25
0.05,0.55,0.41425,0.97392,0.92429,879,91,3398,72
0.07500000000000001,0.55,0.30937,0.9786,0.8942,879,91,4161,104
0.1,0.55,0.24472,0.98069,0.86858,879,91,4622,133
0.125,0.55,0.20211,0.9818,0.83954,879,91,4910,168
0.15000000000000002,0.55,0.16425,0.9827,0.81844,879,91,5170,195
0.17500000000000002,0.55,0.13865,0.98323,0.7962,879,91,5334,225
0.2,0.55,0.11768,0.9836,0.77173,879,91,5458,260
0.225,0.55,0.10251,0.98386,0.75386,879,91,5546,287
0.25,0.55,0.08668,0.98413,0.73928,879,91,5643,310
0.275,0.55,0.0748,0.98431,0.72465,879,91,5709,334
0.30000000000000004,0.55,0.06266,0.98449,0.71002,879,91,5776,359
0.325,0.55,0.05356,0.98462,0.69984,879,91,5827,377
0.35000000000000003,0.55,0.0434,0.98476,0.68779,879,91,5882,399
0.375,0.55,0.03654,0.98486,0.67929,879,91,5918,415
0.4,0.55,0.02942,0.98493,0.66641,879,91,5947,440
0.42500000000000004,0.55,0.02309,0.98498,0.65353,879,91,5969,466
0.45,0.55,0.01821,0.98503,0.64443,879,91,5987,485
0.47500000000000003,0.55,0.01306,0.98506,0.63192,879,91,5999,512
0.5,0.55,0.00858,0.98509,0.6234,879,91,6014,531
0.0,0.575,0.8777,0.0,1.0,853,74,0,0
0.025,0.575,0.62493,0.96234,0.97153,853,74,1891,25
0.05,0.575,0.41992,0.97869,0.92216,853,74,3398,72
0.07500000000000001,0.575,0.31504,0.98253,0.89133,853,74,4161,104
0.1,0.575,0.2504,0.98424,0.86511,853,74,4622,133
0.125,0.575,0.20778,0.98515,0.83546,853,74,4910,168
0.15000000000000002,0.575,0.16992,0.98589,0.81393,853,74,5170,195
0.17500000000000002,0.575,0.14433,0.98632,0.79128,853,74,5334,225
0.2,0.575,0.12335,0.98662,0.7664,853,74,5458,260
0.225,0.575,0.10818,0.98683,0.74825,853,74,5546,287
0.25,0.575,0.09235,0.98706,0.73345,853,74,5643,310
0.275,0.575,0.08047,0.9872,0.71862,853,74,5709,334
0.30000000000000004,0.575,0.06834,0.98735,0.7038,853,74,5776,359
0.325,0.575,0.05923,0.98746,0.6935,853,74,5827,377
0.35000000000000003,0.575,0.04908,0.98758,0.68131,853,74,5882,399
0.375,0.575,0.04222,0.98765,0.67271,853,74,5918,415
0.4,0.575,0.03509,0.98771,0.65971,853,74,5947,440
0.42500000000000004,0.575,0.02876,0.98775,0.6467,853,74,5969,466
0.45,0.575,0.02388,0.98779,0.63752,853,74,5987,485
0.47500000000000003,0.575,0.01873,0.98781,0.62491,853,74,5999,512
0.5,0.575,0.01425,0.98784,0.61633,853,74,6014,531
0.0,0.6,0.88127,0.0,1.0,837,63,0,0
0.025,0.6,0.6285,0.96776,0.971,837,63,1891,25
0.05,0.6,0.42348,0.9818,0.92079,837,63,3398,72
0.07500000000000001,0.6,0.3186,0.98509,0.88948,837,63,4161,104
0.1,0.6,0.25396,0.98655,0.86289,837,63,4622,133
0.125,0.6,0.21135,0.98733,0.83284,837,63,4910,168
0.15000000000000002,0.6,0.17348,0.98796,0.81105,837,63,5170,195
0.17500000000000002,0.6,0.14789,0.98833,0.78814,837,63,5334,225
0.2,0.6,0.12691,0.98859,0.76299,837,63,5458,260
0.225,0.6,0.11174,0.98877,0.74466,837,63,5546,287
0.25,0.6,0.09591,0.98896,0.72973,837,63,5643,310
0.275,0.6,0.08404,0.98909,0.71477,837,63,5709,334
0.30000000000000004,0.6,0.0719,0.98921,0.69983,837,63,5776,359
0.325,0.6,0.0628,0.9893,0.68946,837,63,5827,377
0.35000000000000003,0.6,0.05264,0.9894,0.67718,837,63,5882,399
0.375,0.6,0.04578,0.98947,0.66853,837,63,5918,415
0.4,0.6,0.03865,0.98952,0.65544,837,63,5947,440
0.42500000000000004,0.6,0.03232,0.98956,0.64236,837,63,5969,466
0.45,0.6,0.02744,0.98959,0.63313,837,63,5987,485
0.47500000000000003,0.6,0.0223,0.98961,0.62046,837,63,5999,512
0.5,0.6,0.01781,0.98963,0.61184,837,63,6014,531
0.0,0.625,0.88615,0.0,1.0,812,51,0,0
0.025,0.625,0.63338,0.97374,0.97013,812,51,1891,25
0.05,0.625,0.42836,0.98521,0.91855,812,51,3398,72
0.07500000000000001,0.625,0.32348,0.98789,0.88646,812,51,4161,104
0.1,0.625,0.25884,0.98909,0.85926,812,51,4622,133
0.125,0.625,0.21623,0.98972,0.82857,812,51,4910,168
0.15000000000000002,0.625,0.17836,0.99023,0.80636,812,51,5170,195
0.17500000000000002,0.625,0.15277,0.99053,0.78303,812,51,5334,225
0.2,0.625,0.13179,0.99074,0.75746,812,51,5458,260
0.225,0.625,0.11662,0.99089,0.73885,812,51,5546,287
0.25,0.625,0.10079,0.99104,0.72371,812,51,5643,310
0.275,0.625,0.08892,0.99115,0.70855,812,51,5709,334
0.30000000000000004,0.625,0.07678,0.99125,0.69342,812,51,5776,359
0.325,0.625,0.06768,0.99132,0.68293,812,51,5827,377
0.35000000000000003,0.625,0.05752,0.9914,0.67052,812,51,5882,399
0.375,0.625,0.05066,0.99146,0.66178,812,51,5918,415
0.4,0.625,0.04354,0.9915,0.64856,812,51,5947,440
0.42500000000000004,0.625,0.0372,0.99153,0.63537,812,51,5969,466
0.45,0.625,0.03232,0.99155,0.62606,812,51,5987,485
0.47500000000000003,0.625,0.02718,0.99157,0.61329,812,51,5999,512
0.5,0.625,0.02269,0.99159,0.60462,812,51,6014,531
0.0,0.65,0.88931,0.0,1.0,792,47,0,0
0.025,0.65,0.63654,0.97575,0.9694,792,47,1891,25
0.05,0.65,0.43153,0.98636,0.91667,792,47,3398,72
